timestamp_utc,price_eur,country_code,source_id,ingested_at
2026-08-28 19:00:00,214.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 19:15:00,216.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 19:30:00,215.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 19:45:00,214.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 20:00:00,200.34,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 20:15:00,194.31,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 20:30:00,183.45,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 20:45:00,178.04,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 21:00:00,182.74,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 21:15:00,179.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 21:30:00,176.67,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 21:45:00,174.88,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
